"cycle_id","measure_time","measurement_row_n","prefix24_estimate_n","distinct_target_ip_estimate_n","structured_path_nonempty_row_n","reached_target_row_n","responded_hop_sum","star_hop_sum","target_hash_xor","target_hash_sum","measurement_hash_xor","measurement_hash_sum"
202408110328,"2024-08-10 19:28:49.000000",170889,42802,170145,170889,23695,1221488,257720,16720305423021607434,1514181461603345086,926077352484740650,1579971690411948674
202408110428,"2024-08-10 20:28:49.000000",170883,42802,171005,170883,23750,1218524,260182,18318386634356623888,15130009660767212636,9963212359816265179,16637836957326182431
202408110528,"2024-08-10 21:28:49.000000",170925,42802,171263,170925,23843,1217309,261854,16368662573794090035,14968415174638742455,8444284392144985869,8251445922715446639
202408110628,"2024-08-10 22:28:49.000000",170968,42802,170582,170968,23927,1216683,263944,14081967061760835032,13353174045174753302,7214758008130640512,15545818402151960422
202408110728,"2024-08-10 23:28:49.000000",170952,42802,171263,170952,24011,1219942,261557,3337354306237598315,2824313300690700989,7847226536492104827,11039077675046311955
202408110828,"2024-08-11 00:28:49.000000",170994,42802,170722,170994,23927,1220615,263441,1483608977240592516,7290308725592603128,10243610114885722974,16428943742264677776
202408110928,"2024-08-11 01:28:49.000000",171005,42802,171193,171005,24049,1215195,267009,10754733225226361486,238630187421973234,6883944934941832892,2823410352184283834
202408111028,"2024-08-11 02:28:49.000000",171018,42802,171197,171018,24035,1208796,272273,1096745635588814449,5722428046222844809,18194089455160914041,17118150812961691965
202408111128,"2024-08-11 03:28:49.000000",170995,42802,170615,170995,24259,1207783,276015,18372125956063161112,11282368654043356004,1403126598276124826,8520056940954495092
202408111228,"2024-08-11 04:28:49.000000",171001,42802,171204,171001,24087,1206631,279695,2993067225061857526,1879184292131315340,10829153477977299758,13469723009456387480
202408111328,"2024-08-11 05:28:49.000000",171020,42802,170644,171020,24334,1206223,278966,8412881923376200601,9622983662545381787,13527390691881557192,17271764566032525686
202408111428,"2024-08-11 06:28:49.000000",170997,42802,171079,170997,24159,1210676,273752,12452700806453929616,7014759934231400412,3168480837503585148,8316621582468377534
202408111528,"2024-08-11 07:28:49.000000",171001,42802,171434,171001,24173,1216946,266715,6908928051021387925,15904264800796320035,7548582538121939562,13357243119123944826
202408111628,"2024-08-11 08:28:49.000000",170962,42802,171057,170962,24335,1218759,265214,9829617033382543413,3543277886796200413,18190918056862668414,17516891268655410814
202408111728,"2024-08-11 09:28:49.000000",170986,42802,170725,170986,24310,1215018,266869,2449797898879622481,780371392205373949,5056897043353258315,5972491664708674297
202408111828,"2024-08-11 10:28:49.000000",171014,42802,170781,171014,24175,1212090,269520,12589667775370064385,4405356089779627235,2103667886402006262,772831605301329754
202408111928,"2024-08-11 11:28:49.000000",170982,42802,170527,170982,24277,1214249,268725,8436692791967857017,13769029852459238489,12780631737075835490,12409970966160990090
202408112028,"2024-08-11 12:28:50.000000",170996,42802,171112,170996,24004,1216123,262499,8537556369345568409,756226991010068147,10933420246809251640,6034245937602910362
202408112128,"2024-08-11 13:28:49.000000",170965,42802,170362,170965,23925,1216951,267006,16771487847836254005,14815054673934059829,16191406807276455476,7045702637365798258
202408112228,"2024-08-11 14:28:49.000000",170962,42802,171611,170962,23911,1217110,262953,18023855956767078162,11209185551154686152,16516898795037440971,1899000937459817167
202408112328,"2024-08-11 15:28:49.000000",170948,42802,171134,170948,23614,1216909,261732,17442074855053719869,15645353684735739181,10859137989437739875,6077064868119734829
202408120028,"2024-08-11 16:28:49.000000",170994,42802,172086,170994,23800,1221107,259412,15841637894006566510,12276535597320629708,16832375159532608863,1137759547129768799
202408120128,"2024-08-11 17:28:49.000000",170935,42802,170832,170935,23589,1215389,262733,1933234012026450883,408163435318940321,17951008477692050534,3085507554618613918
202408120228,"2024-08-11 18:28:49.000000",171009,42802,170571,171009,23891,1222342,260480,11255105148253149468,2376955368213334710,3756298524063664274,2867852734479442002
202408120328,"2024-08-11 19:28:49.000000",170964,42802,170490,170964,23921,1216725,266742,13454051622885777932,16487580587640229394,13149064934760276974,14222403914389239012
202408120428,"2024-08-11 20:28:49.000000",171022,42802,171094,171022,23912,1189274,294366,3623926782123732742,18173129099594692384,1702103379096365483,10200551666561344573
202408120528,"2024-08-11 21:28:49.000000",170973,42802,171156,170973,23969,1191176,290288,14678228533105825342,16478853342794347496,5772586422051420982,6785601305410549804
202408120628,"2024-08-11 22:28:49.000000",170993,42802,171793,170993,23857,1200561,283077,10356909034889761248,13540459677669642596,4641751768186616305,13879616732921083895
202408120728,"2024-08-11 23:28:49.000000",170911,42802,170611,170911,24082,1165591,318985,7437468980181998588,15311152350453052984,10956020090280916234,7893110310955268
202408120828,"2024-08-12 00:28:49.000000",170901,42802,170987,170901,24115,1155603,328227,5697461083822839667,8598540177196877341,10770243293330105976,9857813699205733314
202408120928,"2024-08-12 01:28:49.000000",170944,42802,171090,170944,24207,1180524,304353,18144935950753106154,17700752524069263604,10915756788314980797,4818415546763645515
202408121028,"2024-08-12 02:28:49.000000",170987,42802,170626,170987,24061,1183158,303868,15795293020836259698,11318500679228596778,1713392981470436644,3202549380536086740
202408121128,"2024-08-12 03:28:49.000000",170966,42802,171123,170966,24081,1181583,306135,7717417169279569466,15978155058245181614,4162890203962064759,7961525687971123781
202408121228,"2024-08-12 04:28:49.000000",170959,42802,170972,170959,24311,1182586,304797,10596485843002920966,11826393594126552444,18248608358366010903,12403647072542288029
202408121328,"2024-08-12 05:28:49.000000",170923,42802,170204,170923,24394,1180967,307993,5986625981775047405,6218060646178269049,3127663273676697325,14119500972589413373
202408121428,"2024-08-12 06:28:49.000000",170980,42802,170744,170980,24075,1182544,303309,6951596824483728563,9469251562852563519,12664766750695203336,14321579341269156200
202408121528,"2024-08-12 07:28:49.000000",170957,42802,170799,170957,24425,1186557,303667,16798377700914332193,2865770158340345549,11677141599718199798,14942458710317171154
202408121628,"2024-08-12 08:28:49.000000",171011,42802,170685,171011,24351,1201821,289970,16578318219743476934,4712062956138945990,490450028243470457,3647047022241050989
202408121728,"2024-08-12 09:28:49.000000",171048,42802,170917,171048,24290,1205372,284993,10692419489467421355,5198916313690154819,4236088992176566935,5228244882649554987
202408121828,"2024-08-12 10:28:49.000000",171020,42802,170858,171020,24452,1211404,282052,3768749189075653661,13558858009791688243,1764827203287824021,2368892338345691395
202408121928,"2024-08-12 11:28:49.000000",171034,42802,170160,171034,24133,1209312,280255,3361035047604261383,8991703260614692799,16067540667874481029,16653197284779204919
202408122028,"2024-08-12 12:28:49.000000",171034,42802,170979,171034,24079,1211609,281341,15484053028058075063,3480133782641726645,9014379932735421415,2013327234198680989
202408122128,"2024-08-12 13:28:49.000000",171016,42802,171009,171016,23961,1210089,278876,14370631528245762595,1982161466419079285,18233630189812549326,8212699440124157558
202408122228,"2024-08-12 14:28:49.000000",171028,42802,171341,171028,23811,1212441,279649,3474144279845541302,3627655580359357886,15083260108066793195,3039888948664019503
202408122328,"2024-08-12 15:28:49.000000",171061,42802,171156,171061,23837,1215742,273051,3634340021912692609,4823936521512073323,9279977537516219412,5646586709374282248
202408130028,"2024-08-12 16:28:49.000000",171038,42802,171356,171038,23753,1223744,266252,5263080420698317800,15600112427463823532,16760527526893644727,610002849741438649
202408130128,"2024-08-12 17:28:49.000000",171014,42802,170608,171014,23664,1217358,269200,4002758781266067289,16259716760641420525,2692191014751541028,16984575474150704518
202408130228,"2024-08-12 18:28:49.000000",171033,42802,171496,171033,23719,1220782,267368,15879132382081363924,7165944443785690842,7703462607901100762,15845194497336840696
202408130328,"2024-08-12 19:28:49.000000",171007,42802,171393,171007,23966,1214878,271462,12164796264192666292,11631182888671782142,13814564645406970425,17531256889696898289
202408130428,"2024-08-12 20:28:49.000000",171005,42802,171360,171005,23903,1212921,273345,6726651301947617181,16245934168838906251,13899378249314222181,2480176599429203293
202408130528,"2024-08-12 21:28:49.000000",171047,42802,170538,171047,23999,1206766,278271,16987096776408881119,10674427447906182593,6051784687453936599,3567317291298437521
202408130628,"2024-08-12 22:28:49.000000",170958,42802,171035,170958,24035,1193024,290843,15532342422064705077,7786960884786470187,593568801805051719,17111744896604151357
202408130728,"2024-08-12 23:28:49.000000",170974,42802,170567,170974,24102,1183058,304585,1026389079844339085,15794417788098460991,6786186660291038492,10677943973498076526
202408130828,"2024-08-13 00:28:49.000000",170926,42802,170534,170926,24168,1179773,307318,18441350015871844144,15695467070115036540,3900769479674833430,6259364768546276980
202408130928,"2024-08-13 01:28:49.000000",171036,42802,170906,171036,24294,1182874,306627,8496450472989095151,15334364839559357893,16624778131267635563,10745704798907906389
202408131028,"2024-08-13 02:28:49.000000",170982,42802,171589,170982,24238,1183548,302846,17190030786268870144,16811443950343919310,14212315340597082755,12598553020722774795
202408131128,"2024-08-13 03:28:49.000000",170968,42802,170729,170968,24165,1184837,299934,7389573096748409326,16437877653191740702,10642993095408217737,13833581703305091177
202408131228,"2024-08-13 04:28:49.000000",170993,42802,171016,170993,24336,1181225,303397,2456350328653504645,5733250644081283663,18011472713900572621,9757759902410400275
202408131328,"2024-08-13 05:28:49.000000",170986,42802,171105,170986,24224,1180040,308714,9509695712100336542,5746376261218067662,14060816272450147639,2805125035508110187
202408131428,"2024-08-13 06:28:49.000000",170963,42802,170946,170963,24376,1184825,308098,11734199144231857354,8336057975087546140,4971235150727837735,11619477397252827895
202408131528,"2024-08-13 07:28:49.000000",171019,42802,171275,171019,24427,1198722,292427,12641109941763427279,11240301677742115931,10941507364986866464,8011575568412356424
202408131628,"2024-08-13 08:28:49.000000",171026,42802,170497,171026,24303,1204885,287171,7175779597173419226,13728320962096263570,14237041890891688879,13015617089371379265
202408131728,"2024-08-13 09:28:49.000000",170994,42802,170600,170994,24438,1201811,288798,3711585055692391864,508545088898788148,8245090241715350548,12707767075666250572
202408131828,"2024-08-13 10:28:49.000000",171004,42802,170884,171004,24384,1203769,284478,13151758213527153740,4500850060487318198,13295561920798551049,2356627828613420405
202408131928,"2024-08-13 11:28:49.000000",171002,42802,171204,171002,24304,1210073,283301,1792228171193995723,13366476435420408357,14749367238179134714,9976570205819644516
202408132028,"2024-08-13 12:28:49.000000",171023,42802,170979,171023,23926,1206223,283374,12583496723251254761,13407957847121246635,4765489808167742264,15920235515784638278
202408132128,"2024-08-13 13:28:49.000000",171001,42802,171689,171001,23780,1199599,286529,7304370622596390496,3299938654042981724,11229465692478966324,13450835631625755624
202408132228,"2024-08-13 14:28:49.000000",170993,42802,170781,170993,23833,1180696,302587,14725356324000484348,13219664579751058986,13209586392216466314,17846410262356038066
202408132328,"2024-08-13 15:28:49.000000",170997,42802,170567,170997,23740,1146925,336574,5345694883425914461,13022070034107596205,5249226022292946919,3313673646110532847
202408140028,"2024-08-13 16:28:49.000000",170987,42802,171179,170987,23604,1175335,302914,15591954869743964952,15833909337677455800,5688898908594191345,2183137927016558393
202408140128,"2024-08-13 17:28:49.000000",170973,42802,170729,170973,23662,1179688,300648,9996702902928391628,17315767051362557564,13240933664774063283,9098246883747720123
202408140228,"2024-08-13 18:28:49.000000",171009,42802,171593,171009,23803,1209906,272469,6301143435954131683,4662017482051646907,9896006380081077728,8992637860111123438
202408140328,"2024-08-13 19:28:49.000000",170996,42802,170913,170996,23732,1212832,268637,7026143449742330781,11053140666850327573,11139025408365826634,13714921270945648462
202408140428,"2024-08-13 20:28:49.000000",171030,42802,170538,171030,23847,1208328,274320,1484182884905936397,17993535227287874749,16408059548898775775,8956083168083130111
202408140528,"2024-08-13 21:28:49.000000",171040,42802,171086,171040,23974,1200448,281679,15046637159989300287,8585844327635381521,5462941806657632431,11992437090742579227
202408140628,"2024-08-13 22:28:49.000000",170989,42802,172056,170989,24129,1188311,295734,1667436530252205265,9696603251896371461,11791504045932836643,1810786679830188473
202408140728,"2024-08-13 23:28:49.000000",171005,42802,171212,171005,23952,1182864,302381,3038096299340644472,18408047386941164030,17238697067089542485,1361980923844319457
202408140828,"2024-08-14 00:28:49.000000",170999,42802,171049,170999,24305,1183811,300722,1243268534775517008,7371988857898109486,16554033671041206370,16966799247866118344
202408140928,"2024-08-14 01:28:49.000000",170985,42802,171101,170985,24067,1187547,298740,12872026973986020592,6785937162684398186,16785003257138616024,4762443440390398762
202408141028,"2024-08-14 02:28:49.000000",170966,42802,171374,170966,23972,1182652,304188,3445233296888491504,13873835938518133870,1207425072074155454,13703883710703812410
